stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
U03045,1790,28.583537,77.250790,Bhogal,1790
U03151,1791,28.570423,77.259919,Ashram Chowk,1791
U03188,1792,28.566306,77.263032,Mata Mandir New Friends Colony,1792
DC3694,1793,28.566738,77.269676,Bharat Nagar,1793
U03258,1794,28.562200,77.272300,Bharat Nagar Crossing,1794
U03277,1795,28.561083,77.275417,Holy Family Hospital,1795
U03336,1796,28.561150,77.280117,Jamiya Millia College,1796
U03358,1797,28.561400,77.283600,Ansari Health Care,1797
U03406,1798,28.564700,77.288000,Batla House,1798
U03439,1799,28.563283,77.291386,Okhla Village,1799
DC108,1800,28.561600,77.294500,Nai Basti,1800
U99852,1801,28.558980,77.296216,Unani Hospital / Okhla Ext Thokar 3,1801
U03087,1802,28.547317,77.254033,Nehru Place,1802
U02968,1803,28.543597,77.244165,Pumposh Enclave,1803
U02852,1804,28.540504,77.235786,OS Communication / Masjid Moth,1804
U02676,1805,28.542197,77.224691,Swami Nagar,1805
DC0081,1806,28.542652,77.218522,North Paint Nursing Home,1806
U02513,1807,28.542929,77.215014,Sadhna Enclave,1807
DC0082,1808,28.543264,77.209892,Panchsheel Enclave,1808
U02339,1809,28.543720,77.205142,Panchsheel Club (Sarv Priya Vihar),1809
U02248,1810,28.569500,77.201400,Raj Nagar,1810
DC4862,1811,28.570583,77.199117,AB Block Sarojini Nagar,1811
DC4863,1812,28.575200,77.199017,PS Sarojini Nagar,1812
DC4864,1813,28.577600,77.198917,Sarojini Nagar Market,1813
DC4865,1814,28.579866,77.199505,Enquiry Office Pilanji Village,1814
DC4866,1815,28.579815,77.204490,Laxmi Bai Nagar,1815
DC5165,1817,28.591505,76.919018,Jaffar Pur Kalan,1817
U00627,1818,28.627428,77.071721,Vikas Puri Crossing,1818
U00673,1819,28.628843,77.075520,Dholi Piao,1819
U00695,1820,28.630165,77.078084,Janak Puri  District Centre,1820
U00776,1821,28.633285,77.086332,Janakpuri East Nangli Zalib,1821
U00826,1822,28.634106,77.088777,Janak Puri Check Post,1822
U00874,1823,28.635538,77.092903,Tilak Nagar Crossing,1823
U00932,1824,28.636669,77.097060,Tilak Nagar Terminal,1824
DC3943,1825,28.617959,77.336505,Sapera Basti Crossing,1825
U03812A,1826,28.614033,77.337350,Mayur Vihar Ph-III,1826
U03823,1827,28.611517,77.339900,CRPF Camp,1827
U03814,1828,28.608467,77.337350,Mayur Vihar Phase III A1 Block,1828
U03798,1829,28.605350,77.333117,Bharti Public School,1829
U03786,1830,28.602883,77.329317,New Kondali A1 Crossing,1830
U03769,1831,28.601700,77.327550,Mayur vihar Phase-III Crossing,1831
U03760,1832,28.601583,77.326033,Mayur vihar Phase-III Crossing,1832
DC4050,1833,28.603150,77.324700,Ganpati Mandir,1833
U03738,1834,28.605067,77.322683,Fire Station,1834
U03709,1835,28.608617,77.319983,Dallu Pura,1835
U03743,1836,28.612978,77.322856,Kondali Old,1836
U03705,1837,28.614624,77.319241,Kalyan Puri Crossing,1837
U03678,1838,28.613350,77.316200,Super Bazar,1838
U03638,1839,28.612790,77.312844,Chand Cinema,1839
DC4035,1840,28.617300,77.309633,Lal Bahadur Shashtri Hospital,1840
DC4036,1841,28.619150,77.308900,Kalyan Vas,1841
DC4037,1842,28.620517,77.307533,Radha Swami Satsang,1842
DC4038,1843,28.620115,77.304936,Mayur Vihar Phase 2 (T),1843
DC4575,1844,28.620507,77.297870,East Vinod Nagar (NH24),1844
U03470,1845,28.621767,77.295083,Govt Model School / Ambedkar Park,1845
U03432,1846,28.619900,77.290050,Dharma Apartment,1846
U03391,1847,28.619767,77.285817,Mother Dairy,1847
U03378,1848,28.620850,77.285167,Ganesh Nagar,1848
U03327,1849,28.627100,77.279467,Shakar Pur School Block,1849
U03295,1850,28.629233,77.277350,Laxmi Nagar / Shakarpur Crossing,1850
U03006,1851,28.626394,77.246675,ITO Ring Road,1851
U03007,1852,28.633714,77.246653,IG Stadium,1852
U03004,1853,28.636821,77.246692,Gandhi Darshan,1853
U02969,1854,28.639661,77.243789,Delhi Gate / Ambedkar Stadium Terminal,1854
U02916,1855,28.641400,77.240467,Delhi Gate,1855
U01336,1856,28.667724,77.137508,Punjabi Bagh Terminal,1856
U01375,1857,28.663650,77.140683,New Moti Nagar B Block,1857
U01525,1858,28.662800,77.153500,Campa Cola,1858
U01601,1859,28.665367,77.159933,DCM Chemical,1859
U01640,1860,28.668000,77.164283,Zakhira,1860
U01697,1861,28.671400,77.167200,Inderlok,1861
U01834,1862,28.671267,77.176283,Shastri Nagar E Block,1862
U01902,1863,28.670231,77.181136,Shastri Nagar Metro Station,1863
U01940,1864,28.671200,77.184050,Subhadra Colony,1864
U01999,1865,28.673050,77.186467,Shastri Nagar A Block,1865
U02032,1866,28.675000,77.188300,Gulabi Bagh,1866
U02036,1867,28.676983,77.188900,Chowki No 2 / Gulabi Bagh Crossing,1867
U02136,1868,28.680350,77.196233,Shakti Nagar Nangia Park,1868
U02252,1869,28.684283,77.202317,Roop Nagar / Kamla Nagar,1869
U02286,1870,28.684767,77.203767,Banglow Road / Police Station Roop Nagar,1870
U02336,1871,28.686500,77.205567,Maurice Nagar II,1871
NS0454,1872,28.688200,77.206300,Doulat Ram College,1872
U02366,1873,28.689100,77.206800,Shri Ram College,1873
U99946,1874,28.692300,77.208300,Patel Chest,1874
U02433,1875,28.694883,77.209683,Khalsa College,1875
U02542,1876,28.695844,77.216119,Lucknow Road,1876
U02586,1877,28.703583,77.219917,INMAS,1877
U02607,1878,28.706000,77.221100,CGHC Dispensary,1878
DC3777,1879,28.705390,77.223156,Balak Ram Hospital,1879
U02945,1880,28.708955,77.242031,Gurudwara NanakSar,1880
U03039,1881,28.706399,77.250832,Rajeev Nagar (Wazirabad Road),1881
U03176,1883,28.703658,77.263290,Bhajanpura,1883
U03215,1884,28.703816,77.265102,Bhajanpura (Karawal Nagar Road),1884
U03246,1885,28.703110,77.270665,B-Block Yamuna Vihar,1885
U03284,1886,28.702743,77.275161,Yamuna Vihar Brij Puri,1886
U03306,1887,28.702421,77.278568,C 4 Yamuna Vihar,1887
U03411,1888,28.701534,77.288114,B R Ambedkar College (Loni Road Xing),1888
U03458,1889,28.700716,77.295277,MIG Flates Loni Road,1889
U03478,1890,28.700269,77.297937,Ashok Nagar / Meet Nagar,1890
U03580,1891,28.699088,77.306740,Nand Nagari Depot,1891
U03628,1892,28.698374,77.311063,Bank Colony,1892
U03677,1893,28.697617,77.316867,Gagan Cinema Wazirabad Road,1893
U03749,1894,28.698744,77.321894,Harsh Vihar Terminal,1894
DC3775,1896,28.676381,77.318153,Jhilmil Crossing GT Road,1896
U00477,1898,28.682077,77.048164,Rajdhani Park,1898
U00442,1899,28.682159,77.041037,Swarn Park,1899
U00430,1900,28.682199,77.036078,Mundka Village Crossing,1900
U00398,1901,28.682261,77.030099,Mundka Village Metro Station,1901
U00380,1902,28.683217,77.017619,Mundka Industrial Area / Shiv Shankar Dharamkanta,1902
U00361,1903,28.683767,77.011400,Mile Stone Factory,1903
U00300,1904,28.684678,77.000986,Hiran Kudna Crossing,1904
DC5049,1906,28.803381,76.997948,Bajitpur Mandir,1906
DC5132,1907,28.808481,77.003252,Bajitpur Village,1907
DC5050,1908,28.808821,77.007671,Nangal Thakran,1908
DC4918,1909,28.811623,77.010991,Bajit Pur Crossing,1909
U99876,1910,28.808967,77.015117,Dariyapur Kalan School,1910
DC3904,1911,28.806617,77.023117,PS Bawana,1911
U00385,1912,28.803894,77.028469,Bawana Depot,1912
U00421,1913,28.800222,77.035528,Bawana Village,1913
U00423,1914,28.796282,77.035817,Bawana School,1914
U00428,1915,28.794200,77.036800,Aditi College Bawana,1915
DC3832,1916,28.785850,77.041400,DSIDC Bawana/ Dhakewala,1916
U00478,1918,28.775033,77.047683,Maharishi Valmiki Hospital,1918
U00487,1919,28.772383,77.048967,Poothkhurd Village,1919
U00494,1920,28.767867,77.049417,Sultan Pur Crossing / Poothkhurd,1920
DC5051,1921,28.764589,77.054957,Poothkhurd Firni Road,1921
U00559,1922,28.760383,77.060717,Barwala Village,1922
U00582,1923,28.759233,77.062833,Barwala School,1923
U00643,1924,28.753900,77.072883,Jain Colony,1924
U00684,1925,28.753050,77.074750,Prehladpur School,1925
U00751,1926,28.751200,77.080967,Prehladpur Village,1926
U00746PM,1927,28.749319,77.084811,Prehladpur Crossing,1927
DC5052,1928,28.747934,77.089570,Rohini Sec 27 and 30 Crossing,1928
U00922,1929,28.746757,77.095936,Shahbad Dairy,1929
U00957,1930,28.746012,77.098479,Shahbad Dairy A Block,1930
U00996,1931,28.745740,77.102555,St. Xavier School Shahbad,1931
U01030SB,1932,28.745771,77.107677,Shahbad Daulatpur School,1932
U01061,1933,28.745421,77.111298,Shahbad Daulatpur Gaon,1933
U01094,1934,28.745372,77.116411,Delhi Engg College Shahbad,1934
U01139,1935,28.744197,77.120768,Rohini Sec-16 Xing,1935
U01204,1936,28.744021,77.126259,Shri Krishna Apartments,1936
U01255,1937,28.744980,77.130204,Rohini DTC Depot 4,1937
DC4135,1938,28.743222,77.132039,Rohini Sec 18 B-7 Road,1938
DC5122,1939,28.740856,77.133075,Rohini Sec 18 Pocket A,1939
DC5124,1940,28.738982,77.135857,Rohini Sec 18,1940
DC5126,1941,28.735936,77.137677,Rohini Sec 18 B Block,1941
DC5128,1942,28.731914,77.140479,Badli Village,1942
DC5130,1943,28.727526,77.143333,Jail Road Rohini Sec 18,1943
U01451,1944,28.728649,77.146021,Badli Crossing,1944
U01513,1945,28.731075,77.149694,Haiderpur Metro Station,1945
DC5111,1946,28.677720,77.223030,Exchange Store (Hill Road),1946
DC5114,1947,28.678372,77.220876,PNB STA Road,1947
DC5115,1948,28.678950,77.218610,Rajpur Road Transport Deptt,1948
DC5118,1949,28.673190,77.216938,MCD Store (Rajpur Road),1949
DC5120,1950,28.669610,77.217530,Aruna Asaf Ali Hospital,1950
U02606,1951,28.661400,77.221100,Novelty Cinema,1951
U03499,1954,28.645100,77.297700,Gagan Vihar,1954
DC4224,1955,28.654383,77.299067,KarKarDooma Court,1955
DC4225,1956,28.661283,77.303517,Suraj Mal Vihar,1956
DC4237,1957,28.666733,77.304650,Satyam Enclave / Jhilmil DDA Flats,1957
DC4238,1958,28.666733,77.307017,PS Vivek Vihar,1958
DC4239,1959,28.666467,77.309633,ESI Hospital,1959
DC4240,1960,28.665467,77.314517,Vivekanand Mahila College,1960
DC4082,1961,28.667933,77.314500,Vivek Vihar Terminal,1961
DC4097,1962,28.670700,77.315833,Vivek Vihar ITI,1962
DC4096,1963,28.669433,77.318700,Girls School Vivek Vihar,1963
DC4241,1964,28.667917,77.321283,Surya Nagar,1964
DC4453,1965,28.569594,76.977464,Purani Basti Rewla Khanpur,1965
DC4451,1966,28.572594,76.980927,Rewla Tajpur Crossing,1966
U00276,1967,28.585790,76.995161,Jhatikara Crossing,1967
U00025,1968,28.597608,76.899205,Mata Daan Kaur  School,1968
NS0408,1969,28.597671,76.895029,Mundhela Kalan Crossing,1969
DC4466,1970,28.605231,76.893639,Mundhela Kalan School,1970
DC4467,1971,28.609734,76.893466,Mundhela Kalan Village,1971
DC4469,1972,28.614198,76.895717,Mundhela School II,1972
DC4484,1973,28.615500,76.976317,Surakh Pur Crossing,1973
DC4485,1974,28.619350,76.973850,New Anaj Mandi,1974
DC4486,1975,28.623619,76.970388,Baba Haridass Nagar,1975
DC4874,1976,28.629900,76.965867,Bangali Colony,1976
DC4487,1977,28.634675,76.962955,Shiv Mandir,1977
DC4488,1978,28.638267,76.960867,CRPF Jharoda,1978
DC4489,1979,28.642900,76.958117,PTS Jharoda,1979
DC4490,1980,28.646717,76.955883,S.S. Kanya Vidhyalaya,1980
DC4491,1981,28.650904,76.952779,Jharoda Village,1981
DC4492,1982,28.655633,76.949583,Jharoda Kalan,1982
DC4513,1983,28.658617,76.947783,Jharoda Nala Crossing,1983
DC4511,1984,28.666183,76.942533,Satyapuram Jharoda,1984
DC0032,1987,28.720300,77.069000,Rohini Sec 20/21/22 Crossing,1987
DC0036,1988,28.719083,77.084283,Rohini Sec 23 Pkt 1 (Green Hill Aptt.),1988
U00866,1989,28.728320,77.092318,Rohini Sec 24 Dear Satguru Sewaram Crossing,1989
DC0037,1990,28.729700,77.094967,Dera Satguru Sewaram Sahai Sec 24/25,1990
DC0039,1991,28.725886,77.100438,Rithala Village,1991
U01002,1992,28.723600,77.103700,Pal Colony,1992
U01036,1993,28.719800,77.108700,Rithala Metro Station,1993
U01075,1994,28.716450,77.113467,Rohini Depot 1 Sec 6,1994
DC0003,1995,28.715400,77.114700,Rohini West Metro Station,1995
U01098,1996,28.713800,77.117200,Rohini Sec-9 /7,1996
U01133,1997,28.711805,77.120144,Rohini Sec-9,1997
U01192,1998,28.708306,77.125246,Rohini Sec 7 and 8 Crossing,1998
U01212,1999,28.707061,77.127011,Fire Station Sec-8,1999
U01246,2000,28.705196,77.129655,Madhuvan Chowk,2000
U01267,2001,28.705400,77.132000,Madhuban Chowk (Outer Ring Road),2001
U01322,2002,28.707800,77.136400,Pitampura RU-Block,2002
U01350,2003,28.705913,77.138568,Pitampura CD Block (Aggrasen model School),2003
U01359,2004,28.703376,77.139486,Pittampura AP-Block,2004
U01383,2005,28.700344,77.141026,Pitam Pura KD Block,2005
U01432,2006,28.699811,77.145005,DAV School,2006
U01499,2007,28.700093,77.151621,TV Tower (Power House),2007
U01505,2008,28.698123,77.151681,Guru Govind Singh College,2008
U01486,2009,28.694143,77.151048,Netaji Subhash Palace (Wazirpur Depot) Road No 41,2009
U01528WD,2010,28.691925,77.153796,Wazirpur Depot,2010
U01487,2011,28.686300,77.151219,Telephone Exchange,2011
U01478,2012,28.685008,77.149210,Britannia,2012
U01411,2013,28.680898,77.143198,Shakurpur/Shiv mandir,2013
U02272,2014,28.635200,77.203100,Gole Market,2014
DC3754,2015,28.632250,77.205467,Gole Market (Bhai Veer Singh Marg),2015
U02329,2016,28.628950,77.205306,Gole Market (Sahitya Sadan),2016
U99795,2017,28.737700,77.007700,Kanjhawala Chowk,2017
DC4892,2019,28.554224,77.052153,Dwarka Sec 22 Cluster Depot,2019
DC3886,2020,28.558792,77.042804,Pochan Pur Village,2020
DC3883,2021,28.552933,77.035183,Dhool Siras,2021
U00388MB,2022,28.539219,77.029810,Bamnoli Crossing,2022
U99830,2023,28.542100,77.017939,Bamnoli Power Station,2023
U00353,2024,28.543484,77.012062,Toll Tax Post,2024
U00343,2025,28.547917,77.009152,BSF Campus Chhawla,2025
U00328,2026,28.554271,77.006304,BSF Camp Chhawla,2026
U00320,2027,28.557851,77.004374,Sumesh Vihar,2027
U00304,2028,28.561234,77.002151,Chhawla Village,2028
U00294,2029,28.566798,77.000183,Chhawla School,2029
DC3973,2030,28.578209,76.996491,Rewla Taj Pur More,2030
U00198,2031,28.611458,76.979153,Najafgarh Dhansa More,2031
U00203,2032,28.614227,76.980845,Jharoda Crossing,2032
DC4378,2034,28.635453,77.004640,Jai Vihar Block 2,2034
DC4391,2036,28.653581,77.035483,PS Ranhola,2036
DC4393,2038,28.655849,77.040491,Ranhola Village,2038
DC4394,2039,28.658524,77.043855,Ranhola Extension,2039
DC4399,2044,28.672904,77.059582,Aman Puri,2044
DC4400,2045,28.674624,77.061052,Qamruddin Nagar Crossing,2045
DC4401,2046,28.680080,77.066236,Nangloi Post Office,2046
DC4402,2047,28.681135,77.067063,Nangloi (Najafgarh Road),2047
DC3835,2048,28.643760,77.197010,Karol Bagh Gurgaon Stand,2048
U02237RRS,2049,28.640833,77.195150,Ravinder Rangshala,2049
DC3836,2050,28.637433,77.192783,CPRTI,2050
NS0392,2051,28.632695,77.189012,Ridge Road,2051
U02237RRN,2052,28.623400,77.180317,R Block Rajinder Nagar,2052
U02237BJP,2053,28.615091,77.175218,Buddha Jayanti Park,2053
DC3837,2054,28.601533,77.168417,APS School Dhaula Kuan,2054
U01439,2055,28.596443,77.145582,St. Martin School,2055
U01379,2056,28.596550,77.140650,Sri Nagesh Garden,2056
U01318,2057,28.596501,77.135517,Shastri Bazar,2057
U01234,2058,28.597800,77.128700,Kabul Line,2058
U01181,2059,28.598570,77.124340,Chhawani Hospital,2059
U01160,2060,28.595000,77.122600,Sadar Bazar,2060
U01145,2061,28.591900,77.121100,Geeta Ashram,2061
U01127,2062,28.589500,77.119800,Kendriya Vidhyalaya,2062
DC3841,2063,28.586733,77.118450,Blood Bank,2063
U01096,2064,28.583117,77.116617,More Lines,2064
DC4152,2066,28.545664,77.122956,Mahipal Pur Crossing NH-8,2066
DC4188,2067,28.536237,77.102112,Uppal Hotel,2067
DC4982,2068,28.700680,77.033823,Rani Khera Depot 1,2068
DC0012,2069,28.738531,77.008207,Kanjhawala School,2069
DC4518,2070,28.760193,77.015788,Chandpur Khurd,2070
U00990,2072,28.625133,77.102067,Hari Nagar Depot,2072
U01055,2073,28.624550,77.110950,Hari Nagar Shaheed Pawan Sahni Chowk,2073
U01054,2074,28.620400,77.110867,Maya Enclave BSES Office,2074
DC3908,2075,28.627550,77.121600,BE Block Hari Nagar/ESI Dispensary,2075
DC4071,2076,28.648227,77.198819,Faiz Road,2076
DC5324,2077,28.646820,77.054770,Hastsal JJ Colony,2077
DC5325,2078,28.640790,77.055940,Vikas Nagar,2078
DC5328,2079,28.634760,77.062010,Hastsal Village LIG Flats,2079
DC5330,2080,28.632949,77.068675,C Block Vikas Puri,2080
U00625,2081,28.635400,77.070533,Budhela Village / C Block Vikas Puri,2081
U00641,2082,28.638000,77.071900,Oxford School,2082
U00661,2083,28.638700,77.074300,Gurudwara Vikaspuri,2083
U00691,2084,28.638650,77.078080,M Block Vikaspuri,2084
DC3696,2085,28.639550,77.079200,J Block Vikas Puri,2085
DC3697,2086,28.645922,77.079312,H-3 Vikas Puri,2086
U00756,2087,28.647117,77.080400,JG 3 Block Vikaspuri,2087
U00770,2088,28.647141,77.084533,Major Bhupinder Singh Marg,2088
U00805,2089,28.653000,77.087672,Keshopur Depot,2089
DC3699,2090,28.657542,77.090490,Meera Bagh Apartments,2090
DC5332,2091,28.661812,77.081762,Sayed Gaon Nangloi (T),2091
DC5334,2092,28.665770,77.082610,Ambika Vihar,2092
DC5335,2093,28.669981,77.083317,Guru Harkishan Nagar,2093
DC5338,2094,28.670820,77.092940,Bhairon Enclave,2094
U00890,2095,28.675964,77.093988,Peera Garhi Depot,2095
U02470,2097,28.706400,77.212100,Indra Vihar,2097
U02491,2098,28.709300,77.213700,Mukharji Nagar Xing,2098
DC5340,2099,28.711390,77.214800,Batra Cinema,2099
DC5342,2100,28.715500,77.215920,Mukherji Nagar Baandh,2100
NS0188,2101,28.548024,77.125151,Mahipal Pur (NH-8),2101
U01011,2103,28.619200,77.104600,Tihar Jail,2103
U01356A,2104,28.600300,77.139767,S O Flats Carriappa Marg/Carriappa Vihar,2104
U01853,2105,28.574416,77.178621,Aradhana Enclave,2105
U01913,2106,28.571330,77.181727,RK Puram Sec 13,2106
U02128,2107,28.569619,77.195401,Nauroji Nagar,2107
U02304,2108,28.569786,77.204402,SJ Hospital,2108
U02595,2109,28.590114,77.220675,Lodhi Garden / Mousam Bhawan,2109
DC3653,2110,28.587958,77.233541,CGO Complex,2110
DC0066,2111,28.591550,77.233117,Sunehari Pulla Depot / Jawahar Lal Nehru Stadium Terminal,2111
DC1101,2112,28.518333,77.284867,Okhla Depot IV CWS II,2112
U03364,2113,28.516367,77.283600,Central Workshop II,2113
U99918,2114,28.515967,77.280550,E.S.I. Hospital,2114
U03294,2115,28.520517,77.277267,Okhla Phase 1,2115
DC3779,2116,28.523383,77.275250,Indra Kalyan Vihar,2116
DC0139,2117,28.525850,77.273517,Bank,2117
DC3706,2118,28.527783,77.272200,CRPF Camp / Crown Plaza,2118
DC3780,2119,28.528550,77.270367,CRPF Camp Okhla Phase 1,2119
U03213,2120,28.526817,77.266900,DDA Kalkaji Extn,2120
U03158,2121,28.525500,77.260700,Tughlaqabad Extn,2121
NS0375,2122,28.525400,77.256800,DDA Flats Kalkaji,2122
U03094,2123,28.523828,77.255068,Tara Apartments Terminal,2123
DC5119,2124,28.669350,77.217390,Aruna Asaf Ali Hospital,2124
DC5117,2125,28.673296,77.216756,MCD Store (Rajpur Road),2125
DC5116,2126,28.679020,77.218660,Rajpur Road Transport Deptt,2126
DC5113,2127,28.678464,77.220946,PNB STA Road,2127
DC5112,2128,28.677850,77.223050,Exchange Store (Hill Road),2128
DC4799,2129,28.694534,77.222716,Purana Chandrawal,2129
DC4800,2130,28.696790,77.225513,Majnu Ka Tilla,2130
DC4591,2131,28.697710,77.227160,Majnu Ka Tila Outer Ring Road,2131
DC4593,2132,28.702530,77.227330,PWD Office / Aruna Nagar Ring Road,2132
DC4729,2133,28.711795,77.226367,Wazirabad Crossing GT Road,2133
U02633,2134,28.719164,77.223455,Gopal Pur / Jagat Pur Crossing,2134
U02532,2135,28.722037,77.216299,Gandhi Vihar,2135
U02314,2136,28.726629,77.203888,CV Raman ITI,2136
U02152,2137,28.728714,77.196368,Burari Crossing,2137
U01920,2138,28.732575,77.180985,Mukund Pur Crossing,2138
U01838,2139,28.734038,77.177008,Jahangir Puri Outer Ring Road,2139
DC3768,2140,28.735358,77.173505,Jag Jivan Ram Hospital,2140
U01696,2141,28.737484,77.165758,Bhalaswa Crossing,2141
U01602,2142,28.736833,77.159933,Mukarba Chowk ORR,2142
U01512,2143,28.730847,77.149904,Haiderpur Metro Station,2143
U01452,2144,28.728354,77.146210,Badli Crossing,2144
DC4963,2145,28.724867,77.142388,PS Badli,2145
U01377,2146,28.721333,77.140683,Haider Pur Water Works,2146
U01363,2147,28.716160,77.139640,Pitam Pura BV Block,2147
U01353,2148,28.713480,77.138840,Uttri Pitam Pura,2148
U01311,2149,28.709920,77.136490,Pitampura RU Block,2149
U01329,2150,28.707710,77.134530,Pitampura Power House,2150
U00988,2151,28.693272,77.101689,West Enclave (ORR),2151
U00951,2152,28.689596,77.096796,Mangol Puri B Block (ORR),2152
DC4403,2153,28.681819,77.067554,Nangloi (Najafgarh Road),2153
DC4365,2154,28.678079,77.064530,Nangloi Village,2154
DC4366,2155,28.674930,77.061522,Qamruddin Nagar Crossing,2155
DC4367,2156,28.672977,77.059807,Aman Puri,2156
DC4368,2157,28.671061,77.058170,Narain DharamKanta,2157
DC4370,2159,28.664418,77.052837,Nilothi Crossing,2159
DC4773,2160,28.522174,76.965854,Jhatikra Village,2160
DC4783,2161,28.606425,76.972858,Krishna Nagar / Gopal Nagar,2161
DC4410,2162,28.598773,76.966981,Khera Village,2162
DC4411,2163,28.586969,76.959227,KharKhari Nahar / Khera Dabur,2163
